date,nav,cash,invested,drawdown,is_circuit
2018-12-24,1175712.4874194176,10297.109261348145,1165415.3781580694,-0.009782415338051317,0
2018-12-25,1176296.4965246725,10297.109261348145,1165999.3872633243,-0.00929054671216354,0
2018-12-26,1178733.4940330896,10297.109261348145,1168436.3847717415,-0.0072380399875742255,0
2018-12-27,1180043.104637466,10297.109261348145,1169745.9953761178,-0.00613504970432944,0
2018-12-28,1184454.4905837788,10297.109261348145,1174157.3813224307,-0.002419658413081427,0
2019-01-02,1183817.3493584055,10297.109261348145,1173520.2400970573,-0.0029562763805086184,0
2019-01-03,1185723.608198941,10297.109261348145,1175426.4989375928,-0.0013507724456488987,0
2019-01-04,1184316.9424474277,10297.109261348145,1174019.8331860795,-0.0025355052589811035,0
2019-01-07,1183161.8702041863,10297.109261348145,1172864.7609428382,-0.0035083390589545956,0
2019-01-08,1184051.1521297859,10297.109261348145,1173754.0428684377,-0.0027593612179660065,0
2019-01-09,1184887.3322731284,10297.109261348145,1174590.2230117803,-0.002055107167130531,0
2019-01-10,1185087.6545116543,10297.109261348145,1174790.5452503061,-0.0018863902356445676,0
2019-01-11,1185007.9960499154,10297.109261348145,1174710.8867885673,-0.001953480795985605,0
2019-01-14,1184564.6613531099,10297.109261348145,1174267.5520917617,-0.0023268695431198725,0
2019-01-15,1184104.503597647,10297.109261348145,1173807.3943362988,-0.002714427135689191,0
2019-01-16,1186804.5660393464,10297.109261348145,1176507.4567779982,-0.0004403598462241612,0
2019-01-17,1188807.0470414234,10297.109261348145,1178509.9377800752,0.0,0
2019-01-18,1187743.012809023,10297.109261348145,1177445.9035476749,-0.0008950436784913187,0
2019-01-21,1186232.2856122358,10297.109261348145,1175935.1763508876,-0.002165836277296136,0
2019-01-22,1186444.2314164243,10297.109261348145,1176147.1221550761,-0.0019875518326371295,0
2019-01-23,1185400.9021358218,10297.109261348145,1175103.7928744736,-0.002865178932172786,0
2019-01-24,1185855.4866318165,10297.109261348145,1175558.3773704683,-0.002482791818026676,0
2019-01-25,1184264.5176732983,10297.109261348145,1173967.40841195,-0.003821082133917442,0
2019-01-28,1184218.0275558275,10297.109261348145,1173920.9182944794,-0.0038601886630942614,0
2019-01-29,1185003.725840585,10297.109261348145,1174706.616579237,-0.0031992754503799535,0
2019-01-30,1185954.7401816633,10297.109261348145,1175657.6309203152,-0.0023993017763972698,0
2019-01-31,1186844.758962183,10297.109261348145,1176547.6497008349,-0.0016506363115224572,0
2019-02-01,1188000.6890092206,11876.702605879198,1176123.9864033414,-0.000678291766699728,0
2019-02-11,1189983.019076909,11876.702605879198,1178106.3164710298,0.0,0
2019-02-12,1190835.558565843,11876.702605879198,1178958.8559599638,0.0,0
2019-02-13,1191467.5861791174,11876.702605879198,1179590.8835732383,0.0,0
2019-02-14,1190094.867996133,11876.702605879198,1178218.1653902538,-0.0011521238168019632,0
2019-02-15,1191480.4541657742,11876.702605879198,1179603.751559895,0.0,0
2019-02-18,1190363.22769727,11876.702605879198,1178486.5250913908,-0.0009376792246973199,0
