date,symbol,direction,shares,price,value,cost
2025-03-04,511880,buy,565.8429970921885,100.281,56743.30159140176,73.76629206882228
2025-03-04,511010,buy,403.5968931206293,140.594,56743.30159140176,73.76629206882228
2025-03-04,511260,buy,418.9398028085329,135.445,56743.30159140173,73.76629206882225
2025-03-04,518880,buy,8731.081949746385,6.499,56743.30159140176,73.76629206882228
2025-03-05,159995,sell,113479.5076261306,1.335,151495.14268088434,196.94368548514964
2025-03-05,512800,sell,329227.9458694583,0.7591705120990433,249940.14826303278,324.9221927419426
2025-03-05,513090,sell,125644.29518332885,1.61,202287.31524515947,262.97350981870727
2025-03-05,515050,sell,113314.3622086993,1.169,132464.48942196948,172.20383624856032
2025-03-05,513180,sell,254091.39070105966,0.786,199715.8330910329,259.63058301834275
2025-03-05,511880,buy,3110.6245116779473,100.291,311967.642900693,405.5579357709009
2025-03-05,511010,buy,2219.6835406250843,140.546,311967.6429006931,405.55793577090105
2025-03-05,511260,buy,2302.888083537758,135.468,311967.642900693,405.5579357709009
2025-03-19,159995,sell,64623.41183784091,1.308,84527.42268389591,109.88564948906469
2025-03-19,512800,sell,187486.12484770134,0.7782881260551491,145918.2247690592,189.69369219977693
2025-03-19,513090,sell,71550.91877432365,1.682,120348.64537841239,156.4532389919361
2025-03-19,515050,sell,64529.36613261142,1.175,75822.00520581842,98.56860676756395
2025-03-19,513180,sell,144697.95409954072,0.828,119809.9059944197,155.7528777927456
2025-03-19,511880,buy,1815.5926277702097,100.321,182142.0680105352,236.78468841369576
2025-03-19,511010,buy,1302.950583799753,139.792,182142.0680105351,236.78468841369562
2025-03-19,511260,buy,1361.3314798578085,133.797,182142.0680105352,236.78468841369576
2025-04-01,511880,sell,5693.726568850317,100.391,571598.9039734522,743.0785751654878
2025-04-01,511010,sell,4061.4403978626183,140.18,569332.7149723818,740.1325294640964
2025-04-01,511260,sell,4218.711425697505,134.509,567454.6551591456,737.6910517068892
2025-04-01,515050,sell,73379.99971094249,1.105,81084.89968059145,105.41036958476889
2025-04-01,518880,sell,8731.081949746385,7.056,61606.5142374105,80.08846850863364
2025-04-01,159995,buy,157836.90290502497,1.237,195244.2488935159,253.81752356157065
2025-04-01,512800,buy,701027.9946672498,0.7621890827236916,534315.8842190601,694.610649484778
2025-04-01,513180,buy,95571.53167488593,0.749,71583.07722448956,93.05800039183643
2025-04-01,513120,buy,183334.43227221488,0.977,179117.74032995393,232.8530624289401
2025-04-01,513090,buy,69171.00397333423,1.543,106730.85913085472,138.75011687011113
2025-04-02,159995,sell,23132.384731783153,1.235,28568.495143752196,37.139043686877855
2025-04-02,512800,sell,91422.90938204183,0.7687293190770962,70279.47087730409,91.36331214049531
2025-04-02,513090,sell,15053.560917010116,1.557,23438.39434778475,30.469912652120172
2025-04-02,513180,sell,26011.577666526486,0.748,19456.660094561812,25.293658122930353
2025-04-02,513120,sell,18333.44322722148,0.962,17636.772384587064,22.927804099963183
2025-04-02,511880,buy,396.865986832513,100.399,39844.94821199747,51.79843267559671
2025-04-02,511010,buy,284.03464601301306,140.282,39844.9482119975,51.79843267559675
2025-04-02,511260,buy,295.80071722763955,134.702,39844.9482119975,51.79843267559675
2025-04-02,518880,buy,5668.651047374801,7.029,39844.94821199748,51.79843267559672
2025-04-16,159995,sell,54911.29897527929,1.247,68474.38982217328,89.01670676882526
2025-04-16,512800,sell,217018.2957129204,0.7707416994935284,167265.0500589654,217.444565076655
2025-04-16,511880,buy,782.3635569222405,100.439,78579.81329371291,102.15375728182678
2025-04-16,511010,buy,555.8686319976293,141.364,78579.81329371288,102.15375728182674
2025-04-16,511260,buy,576.2715573868456,136.359,78579.81329371288,102.15375728182674
2025-04-30,512800,sell,109424.84052552698,0.7647045582442318,83677.67433501862,108.7809766355242
2025-04-30,511880,buy,277.5876088421098,100.482,27892.55811167287,36.26032554517473
2025-04-30,511010,buy,197.42331428178107,141.283,27892.55811167287,36.26032554517473
2025-04-30,511260,buy,204.27224606852522,136.546,27892.558111672843,36.260325545174695
2025-05-19,512800,sell,95323.38764362967,0.8029397861564435,76538.94049028377,99.50062263736889
2025-05-19,511880,buy,253.76959659652178,100.536,25512.980163427914,33.166874212456285
2025-05-19,511010,buy,180.92772362230082,141.012,25512.980163427885,33.16687421245625
2025-05-19,511260,buy,187.42455528362314,136.124,25512.980163427914,33.166874212456285
2025-06-03,511880,sell,1529.0391670905403,100.575,153783.1142301311,199.9180484991704
2025-06-03,511010,sell,1091.9519381732891,141.069,154040.5679661677,200.252738356018
2025-06-03,511260,sell,1137.094162715144,136.146,154810.821877016,201.25406844012076
2025-06-03,513180,sell,234104.19899873823,0.7,163872.93929911676,213.03482108885177
2025-06-03,159995,buy,203246.47582115486,1.183,240440.5808964262,312.57275516535407
2025-06-03,512800,buy,184443.50695400202,0.8265852560495216,152458.28342224547,198.1957684489191
2025-06-03,513120,buy,184659.34343940514,1.03,190199.1237425873,247.2588608653635
2025-06-03,513090,buy,110990.0879154104,1.562,173366.51732387106,225.37647252103235
2025-06-03,518880,buy,83624.08660422802,7.478,625340.9196264171,812.9431955143422
2025-06-18,159995,sell,35652.66394319242,1.174,41856.227469307894,54.41309571010026
2025-06-18,512800,sell,58548.31675103018,0.8467090602138435,49573.39025336719,64.44540732937735
2025-06-18,513090,sell,24647.213616850124,1.67,41160.84674013971,53.50910076218162
2025-06-18,513120,sell,34966.03324843984,1.127,39406.719470991695,51.2287353122892
